,court,date,weekday,playerCount,guestPlayerCount,playMode,startTime
1664,1,18.07.2021,Sunday,1,0,Medenspiel,09:45
1664,1,18.07.2021,Sunday,1,0,Medenspiel,10:00
1664,1,18.07.2021,Sunday,1,0,Medenspiel,10:15
1664,1,18.07.2021,Sunday,1,0,Medenspiel,10:30
1664,1,18.07.2021,Sunday,1,0,Medenspiel,10:45
1664,1,18.07.2021,Sunday,1,0,Medenspiel,11:00
1664,1,18.07.2021,Sunday,1,0,Medenspiel,11:15
1664,1,18.07.2021,Sunday,1,0,Medenspiel,11:30
1664,1,18.07.2021,Sunday,1,0,Medenspiel,11:45
1664,1,18.07.2021,Sunday,1,0,Medenspiel,12:00
1664,1,18.07.2021,Sunday,1,0,Medenspiel,12:15
1664,1,18.07.2021,Sunday,1,0,Medenspiel,12:30
1664,1,18.07.2021,Sunday,1,0,Medenspiel,12:45
1664,1,18.07.2021,Sunday,1,0,Medenspiel,13:00
1664,1,18.07.2021,Sunday,1,0,Medenspiel,13:15
1664,1,18.07.2021,Sunday,1,0,Medenspiel,13:30
1664,1,18.07.2021,Sunday,1,0,Medenspiel,13:45
1664,1,18.07.2021,Sunday,1,0,Medenspiel,14:00
1664,1,18.07.2021,Sunday,1,0,Medenspiel,14:15
1664,1,18.07.2021,Sunday,1,0,Medenspiel,14:30
1664,1,18.07.2021,Sunday,1,0,Medenspiel,14:45
1664,1,18.07.2021,Sunday,1,0,Medenspiel,15:00
1664,1,18.07.2021,Sunday,1,0,Medenspiel,15:15
1664,1,18.07.2021,Sunday,1,0,Medenspiel,15:30
1664,1,18.07.2021,Sunday,1,0,Medenspiel,15:45
1664,1,18.07.2021,Sunday,1,0,Medenspiel,16:00
1664,1,18.07.2021,Sunday,1,0,Medenspiel,16:15
1665,2,18.07.2021,Sunday,1,0,Medenspiel,09:15
1665,2,18.07.2021,Sunday,1,0,Medenspiel,09:30
1665,2,18.07.2021,Sunday,1,0,Medenspiel,09:45
1665,2,18.07.2021,Sunday,1,0,Medenspiel,10:00
1665,2,18.07.2021,Sunday,1,0,Medenspiel,10:15
1665,2,18.07.2021,Sunday,1,0,Medenspiel,10:30
1665,2,18.07.2021,Sunday,1,0,Medenspiel,10:45
1665,2,18.07.2021,Sunday,1,0,Medenspiel,11:00
1665,2,18.07.2021,Sunday,1,0,Medenspiel,11:15
1665,2,18.07.2021,Sunday,1,0,Medenspiel,11:30
1665,2,18.07.2021,Sunday,1,0,Medenspiel,11:45
1665,2,18.07.2021,Sunday,1,0,Medenspiel,12:00
1665,2,18.07.2021,Sunday,1,0,Medenspiel,12:15
1665,2,18.07.2021,Sunday,1,0,Medenspiel,12:30
1665,2,18.07.2021,Sunday,1,0,Medenspiel,12:45
1665,2,18.07.2021,Sunday,1,0,Medenspiel,13:00
1665,2,18.07.2021,Sunday,1,0,Medenspiel,13:15
1665,2,18.07.2021,Sunday,1,0,Medenspiel,13:30
1665,2,18.07.2021,Sunday,1,0,Medenspiel,13:45
1665,2,18.07.2021,Sunday,1,0,Medenspiel,14:00
1665,2,18.07.2021,Sunday,1,0,Medenspiel,14:15
1665,2,18.07.2021,Sunday,1,0,Medenspiel,14:30
1665,2,18.07.2021,Sunday,1,0,Medenspiel,14:45
1665,2,18.07.2021,Sunday,1,0,Medenspiel,15:00
1665,2,18.07.2021,Sunday,1,0,Medenspiel,15:15
1665,2,18.07.2021,Sunday,1,0,Medenspiel,15:30
1665,2,18.07.2021,Sunday,1,0,Medenspiel,15:45
1665,2,18.07.2021,Sunday,1,0,Medenspiel,16:00
1665,2,18.07.2021,Sunday,1,0,Medenspiel,16:15
1666,3,18.07.2021,Sunday,1,0,Medenspiel,09:15
1666,3,18.07.2021,Sunday,1,0,Medenspiel,09:30
1666,3,18.07.2021,Sunday,1,0,Medenspiel,09:45
1666,3,18.07.2021,Sunday,1,0,Medenspiel,10:00
1666,3,18.07.2021,Sunday,1,0,Medenspiel,10:15
1666,3,18.07.2021,Sunday,1,0,Medenspiel,10:30
1666,3,18.07.2021,Sunday,1,0,Medenspiel,10:45
1666,3,18.07.2021,Sunday,1,0,Medenspiel,11:00
1666,3,18.07.2021,Sunday,1,0,Medenspiel,11:15
1666,3,18.07.2021,Sunday,1,0,Medenspiel,11:30
1666,3,18.07.2021,Sunday,1,0,Medenspiel,11:45
1666,3,18.07.2021,Sunday,1,0,Medenspiel,12:00
1666,3,18.07.2021,Sunday,1,0,Medenspiel,12:15
1666,3,18.07.2021,Sunday,1,0,Medenspiel,12:30
1666,3,18.07.2021,Sunday,1,0,Medenspiel,12:45
1666,3,18.07.2021,Sunday,1,0,Medenspiel,13:00
1666,3,18.07.2021,Sunday,1,0,Medenspiel,13:15
1666,3,18.07.2021,Sunday,1,0,Medenspiel,13:30
1666,3,18.07.2021,Sunday,1,0,Medenspiel,13:45
1666,3,18.07.2021,Sunday,1,0,Medenspiel,14:00
1666,3,18.07.2021,Sunday,1,0,Medenspiel,14:15
1666,3,18.07.2021,Sunday,1,0,Medenspiel,14:30
1666,3,18.07.2021,Sunday,1,0,Medenspiel,14:45
1666,3,18.07.2021,Sunday,1,0,Medenspiel,15:00
1666,3,18.07.2021,Sunday,1,0,Medenspiel,15:15
1666,3,18.07.2021,Sunday,1,0,Medenspiel,15:30
1666,3,18.07.2021,Sunday,1,0,Medenspiel,15:45
1666,3,18.07.2021,Sunday,1,0,Medenspiel,16:00
1666,3,18.07.2021,Sunday,1,0,Medenspiel,16:15
1667,13,18.07.2021,Sunday,1,0,Medenspiel,09:15
1667,13,18.07.2021,Sunday,1,0,Medenspiel,09:30
1667,13,18.07.2021,Sunday,1,0,Medenspiel,09:45
1667,13,18.07.2021,Sunday,1,0,Medenspiel,10:00
1667,13,18.07.2021,Sunday,1,0,Medenspiel,10:15
1667,13,18.07.2021,Sunday,1,0,Medenspiel,10:30
1667,13,18.07.2021,Sunday,1,0,Medenspiel,10:45
1667,13,18.07.2021,Sunday,1,0,Medenspiel,11:00
1667,13,18.07.2021,Sunday,1,0,Medenspiel,11:15
1667,13,18.07.2021,Sunday,1,0,Medenspiel,11:30
1667,13,18.07.2021,Sunday,1,0,Medenspiel,11:45
1667,13,18.07.2021,Sunday,1,0,Medenspiel,12:00
1667,13,18.07.2021,Sunday,1,0,Medenspiel,12:15
1667,13,18.07.2021,Sunday,1,0,Medenspiel,12:30
1667,13,18.07.2021,Sunday,1,0,Medenspiel,12:45
1667,13,18.07.2021,Sunday,1,0,Medenspiel,13:00
1667,13,18.07.2021,Sunday,1,0,Medenspiel,13:15
1667,13,18.07.2021,Sunday,1,0,Medenspiel,13:30
1667,13,18.07.2021,Sunday,1,0,Medenspiel,13:45
1667,13,18.07.2021,Sunday,1,0,Medenspiel,14:00
1667,13,18.07.2021,Sunday,1,0,Medenspiel,14:15
1667,13,18.07.2021,Sunday,1,0,Medenspiel,14:30
1667,13,18.07.2021,Sunday,1,0,Medenspiel,14:45
1667,13,18.07.2021,Sunday,1,0,Medenspiel,15:00
1667,13,18.07.2021,Sunday,1,0,Medenspiel,15:15
1667,13,18.07.2021,Sunday,1,0,Medenspiel,15:30
1667,13,18.07.2021,Sunday,1,0,Medenspiel,15:45
1667,13,18.07.2021,Sunday,1,0,Medenspiel,16:00
1667,13,18.07.2021,Sunday,1,0,Medenspiel,16:15
1668,12,18.07.2021,Sunday,1,0,Medenspiel,09:15
1668,12,18.07.2021,Sunday,1,0,Medenspiel,09:30
1668,12,18.07.2021,Sunday,1,0,Medenspiel,09:45
1668,12,18.07.2021,Sunday,1,0,Medenspiel,10:00
1668,12,18.07.2021,Sunday,1,0,Medenspiel,10:15
1668,12,18.07.2021,Sunday,1,0,Medenspiel,10:30
1668,12,18.07.2021,Sunday,1,0,Medenspiel,10:45
1668,12,18.07.2021,Sunday,1,0,Medenspiel,11:00
1668,12,18.07.2021,Sunday,1,0,Medenspiel,11:15
1668,12,18.07.2021,Sunday,1,0,Medenspiel,11:30
1668,12,18.07.2021,Sunday,1,0,Medenspiel,11:45
1668,12,18.07.2021,Sunday,1,0,Medenspiel,12:00
1668,12,18.07.2021,Sunday,1,0,Medenspiel,12:15
1668,12,18.07.2021,Sunday,1,0,Medenspiel,12:30
1668,12,18.07.2021,Sunday,1,0,Medenspiel,12:45
1668,12,18.07.2021,Sunday,1,0,Medenspiel,13:00
1668,12,18.07.2021,Sunday,1,0,Medenspiel,13:15
1668,12,18.07.2021,Sunday,1,0,Medenspiel,13:30
1668,12,18.07.2021,Sunday,1,0,Medenspiel,13:45
1668,12,18.07.2021,Sunday,1,0,Medenspiel,14:00
1668,12,18.07.2021,Sunday,1,0,Medenspiel,14:15
1668,12,18.07.2021,Sunday,1,0,Medenspiel,14:30
1668,12,18.07.2021,Sunday,1,0,Medenspiel,14:45
1668,12,18.07.2021,Sunday,1,0,Medenspiel,15:00
1668,12,18.07.2021,Sunday,1,0,Medenspiel,15:15
1668,12,18.07.2021,Sunday,1,0,Medenspiel,15:30
1668,12,18.07.2021,Sunday,1,0,Medenspiel,15:45
1668,12,18.07.2021,Sunday,1,0,Medenspiel,16:00
1668,12,18.07.2021,Sunday,1,0,Medenspiel,16:15
1669,14,18.07.2021,Sunday,1,0,Medenspiel,09:15
1669,14,18.07.2021,Sunday,1,0,Medenspiel,09:30
1669,14,18.07.2021,Sunday,1,0,Medenspiel,09:45
1669,14,18.07.2021,Sunday,1,0,Medenspiel,10:00
1669,14,18.07.2021,Sunday,1,0,Medenspiel,10:15
1669,14,18.07.2021,Sunday,1,0,Medenspiel,10:30
1669,14,18.07.2021,Sunday,1,0,Medenspiel,10:45
1669,14,18.07.2021,Sunday,1,0,Medenspiel,11:00
1669,14,18.07.2021,Sunday,1,0,Medenspiel,11:15
1669,14,18.07.2021,Sunday,1,0,Medenspiel,11:30
1669,14,18.07.2021,Sunday,1,0,Medenspiel,11:45
1669,14,18.07.2021,Sunday,1,0,Medenspiel,12:00
1669,14,18.07.2021,Sunday,1,0,Medenspiel,12:15
1669,14,18.07.2021,Sunday,1,0,Medenspiel,12:30
1669,14,18.07.2021,Sunday,1,0,Medenspiel,12:45
1669,14,18.07.2021,Sunday,1,0,Medenspiel,13:00
1669,14,18.07.2021,Sunday,1,0,Medenspiel,13:15
1669,14,18.07.2021,Sunday,1,0,Medenspiel,13:30
1669,14,18.07.2021,Sunday,1,0,Medenspiel,13:45
1669,14,18.07.2021,Sunday,1,0,Medenspiel,14:00
1669,14,18.07.2021,Sunday,1,0,Medenspiel,14:15
1669,14,18.07.2021,Sunday,1,0,Medenspiel,14:30
1669,14,18.07.2021,Sunday,1,0,Medenspiel,14:45
1669,14,18.07.2021,Sunday,1,0,Medenspiel,15:00
1669,14,18.07.2021,Sunday,1,0,Medenspiel,15:15
1669,14,18.07.2021,Sunday,1,0,Medenspiel,15:30
1669,14,18.07.2021,Sunday,1,0,Medenspiel,15:45
1669,14,18.07.2021,Sunday,1,0,Medenspiel,16:00
1669,14,18.07.2021,Sunday,1,0,Medenspiel,16:15
1670,7,18.07.2021,Sunday,1,0,Medenspiel,09:15
1670,7,18.07.2021,Sunday,1,0,Medenspiel,09:30
1670,7,18.07.2021,Sunday,1,0,Medenspiel,09:45
1670,7,18.07.2021,Sunday,1,0,Medenspiel,10:00
1670,7,18.07.2021,Sunday,1,0,Medenspiel,10:15
1670,7,18.07.2021,Sunday,1,0,Medenspiel,10:30
1670,7,18.07.2021,Sunday,1,0,Medenspiel,10:45
1670,7,18.07.2021,Sunday,1,0,Medenspiel,11:00
1670,7,18.07.2021,Sunday,1,0,Medenspiel,11:15
1670,7,18.07.2021,Sunday,1,0,Medenspiel,11:30
1670,7,18.07.2021,Sunday,1,0,Medenspiel,11:45
1670,7,18.07.2021,Sunday,1,0,Medenspiel,12:00
1670,7,18.07.2021,Sunday,1,0,Medenspiel,12:15
1670,7,18.07.2021,Sunday,1,0,Medenspiel,12:30
1670,7,18.07.2021,Sunday,1,0,Medenspiel,12:45
1670,7,18.07.2021,Sunday,1,0,Medenspiel,13:00
1670,7,18.07.2021,Sunday,1,0,Medenspiel,13:15
1670,7,18.07.2021,Sunday,1,0,Medenspiel,13:30
1670,7,18.07.2021,Sunday,1,0,Medenspiel,13:45
1670,7,18.07.2021,Sunday,1,0,Medenspiel,14:00
1670,7,18.07.2021,Sunday,1,0,Medenspiel,14:15
1670,7,18.07.2021,Sunday,1,0,Medenspiel,14:30
1670,7,18.07.2021,Sunday,1,0,Medenspiel,14:45
1670,7,18.07.2021,Sunday,1,0,Medenspiel,15:00
1670,7,18.07.2021,Sunday,1,0,Medenspiel,15:15
1670,7,18.07.2021,Sunday,1,0,Medenspiel,15:30
1670,7,18.07.2021,Sunday,1,0,Medenspiel,15:45
1670,7,18.07.2021,Sunday,1,0,Medenspiel,16:00
1670,7,18.07.2021,Sunday,1,0,Medenspiel,16:15
1671,6,18.07.2021,Sunday,1,0,Medenspiel,09:15
1671,6,18.07.2021,Sunday,1,0,Medenspiel,09:30
1671,6,18.07.2021,Sunday,1,0,Medenspiel,09:45
1671,6,18.07.2021,Sunday,1,0,Medenspiel,10:00
1671,6,18.07.2021,Sunday,1,0,Medenspiel,10:15
1671,6,18.07.2021,Sunday,1,0,Medenspiel,10:30
1671,6,18.07.2021,Sunday,1,0,Medenspiel,10:45
1671,6,18.07.2021,Sunday,1,0,Medenspiel,11:00
1671,6,18.07.2021,Sunday,1,0,Medenspiel,11:15
1671,6,18.07.2021,Sunday,1,0,Medenspiel,11:30
1671,6,18.07.2021,Sunday,1,0,Medenspiel,11:45
1671,6,18.07.2021,Sunday,1,0,Medenspiel,12:00
1671,6,18.07.2021,Sunday,1,0,Medenspiel,12:15
1671,6,18.07.2021,Sunday,1,0,Medenspiel,12:30
1671,6,18.07.2021,Sunday,1,0,Medenspiel,12:45
1671,6,18.07.2021,Sunday,1,0,Medenspiel,13:00
1671,6,18.07.2021,Sunday,1,0,Medenspiel,13:15
1671,6,18.07.2021,Sunday,1,0,Medenspiel,13:30
1671,6,18.07.2021,Sunday,1,0,Medenspiel,13:45
1671,6,18.07.2021,Sunday,1,0,Medenspiel,14:00
1671,6,18.07.2021,Sunday,1,0,Medenspiel,14:15
1671,6,18.07.2021,Sunday,1,0,Medenspiel,14:30
1671,6,18.07.2021,Sunday,1,0,Medenspiel,14:45
1671,6,18.07.2021,Sunday,1,0,Medenspiel,15:00
1671,6,18.07.2021,Sunday,1,0,Medenspiel,15:15
1671,6,18.07.2021,Sunday,1,0,Medenspiel,15:30
1671,6,18.07.2021,Sunday,1,0,Medenspiel,15:45
1671,6,18.07.2021,Sunday,1,0,Medenspiel,16:00
1671,6,18.07.2021,Sunday,1,0,Medenspiel,16:15
1672,5,18.07.2021,Sunday,1,0,Medenspiel,09:15
1672,5,18.07.2021,Sunday,1,0,Medenspiel,09:30
1672,5,18.07.2021,Sunday,1,0,Medenspiel,09:45
1672,5,18.07.2021,Sunday,1,0,Medenspiel,10:00
1672,5,18.07.2021,Sunday,1,0,Medenspiel,10:15
1672,5,18.07.2021,Sunday,1,0,Medenspiel,10:30
1672,5,18.07.2021,Sunday,1,0,Medenspiel,10:45
1672,5,18.07.2021,Sunday,1,0,Medenspiel,11:00
1672,5,18.07.2021,Sunday,1,0,Medenspiel,11:15
1672,5,18.07.2021,Sunday,1,0,Medenspiel,11:30
1672,5,18.07.2021,Sunday,1,0,Medenspiel,11:45
1672,5,18.07.2021,Sunday,1,0,Medenspiel,12:00
1672,5,18.07.2021,Sunday,1,0,Medenspiel,12:15
1672,5,18.07.2021,Sunday,1,0,Medenspiel,12:30
1672,5,18.07.2021,Sunday,1,0,Medenspiel,12:45
1672,5,18.07.2021,Sunday,1,0,Medenspiel,13:00
1672,5,18.07.2021,Sunday,1,0,Medenspiel,13:15
1672,5,18.07.2021,Sunday,1,0,Medenspiel,13:30
1672,5,18.07.2021,Sunday,1,0,Medenspiel,13:45
1672,5,18.07.2021,Sunday,1,0,Medenspiel,14:00
1672,5,18.07.2021,Sunday,1,0,Medenspiel,14:15
1672,5,18.07.2021,Sunday,1,0,Medenspiel,14:30
1672,5,18.07.2021,Sunday,1,0,Medenspiel,14:45
1672,5,18.07.2021,Sunday,1,0,Medenspiel,15:00
1672,5,18.07.2021,Sunday,1,0,Medenspiel,15:15
1672,5,18.07.2021,Sunday,1,0,Medenspiel,15:30
1672,5,18.07.2021,Sunday,1,0,Medenspiel,15:45
1672,5,18.07.2021,Sunday,1,0,Medenspiel,16:00
1672,5,18.07.2021,Sunday,1,0,Medenspiel,16:15
1673,8,18.07.2021,Sunday,1,0,Medenspiel,09:15
1673,8,18.07.2021,Sunday,1,0,Medenspiel,09:30
1673,8,18.07.2021,Sunday,1,0,Medenspiel,09:45
1673,8,18.07.2021,Sunday,1,0,Medenspiel,10:00
1673,8,18.07.2021,Sunday,1,0,Medenspiel,10:15
1673,8,18.07.2021,Sunday,1,0,Medenspiel,10:30
1673,8,18.07.2021,Sunday,1,0,Medenspiel,10:45
1673,8,18.07.2021,Sunday,1,0,Medenspiel,11:00
1673,8,18.07.2021,Sunday,1,0,Medenspiel,11:15
1673,8,18.07.2021,Sunday,1,0,Medenspiel,11:30
1673,8,18.07.2021,Sunday,1,0,Medenspiel,11:45
1673,8,18.07.2021,Sunday,1,0,Medenspiel,12:00
1673,8,18.07.2021,Sunday,1,0,Medenspiel,12:15
1673,8,18.07.2021,Sunday,1,0,Medenspiel,12:30
1673,8,18.07.2021,Sunday,1,0,Medenspiel,12:45
1673,8,18.07.2021,Sunday,1,0,Medenspiel,13:00
1673,8,18.07.2021,Sunday,1,0,Medenspiel,13:15
1673,8,18.07.2021,Sunday,1,0,Medenspiel,13:30
1673,8,18.07.2021,Sunday,1,0,Medenspiel,13:45
1673,8,18.07.2021,Sunday,1,0,Medenspiel,14:00
1673,8,18.07.2021,Sunday,1,0,Medenspiel,14:15
1673,8,18.07.2021,Sunday,1,0,Medenspiel,14:30
1673,8,18.07.2021,Sunday,1,0,Medenspiel,14:45
1673,8,18.07.2021,Sunday,1,0,Medenspiel,15:00
1673,8,18.07.2021,Sunday,1,0,Medenspiel,15:15
1673,8,18.07.2021,Sunday,1,0,Medenspiel,15:30
1673,8,18.07.2021,Sunday,1,0,Medenspiel,15:45
1673,8,18.07.2021,Sunday,1,0,Medenspiel,16:00
1673,8,18.07.2021,Sunday,1,0,Medenspiel,16:15
1674,15,18.07.2021,Sunday,1,0,Medenspiel,15:30
1674,15,18.07.2021,Sunday,1,0,Medenspiel,15:45
1674,15,18.07.2021,Sunday,1,0,Medenspiel,16:00
1674,15,18.07.2021,Sunday,1,0,Medenspiel,16:15
1674,15,18.07.2021,Sunday,1,0,Medenspiel,16:30
1674,15,18.07.2021,Sunday,1,0,Medenspiel,16:45
1675,10,18.07.2021,Sunday,1,0,Training,09:00
1675,10,18.07.2021,Sunday,1,0,Training,09:15
1675,10,18.07.2021,Sunday,1,0,Training,09:30
1675,10,18.07.2021,Sunday,1,0,Training,09:45
1675,10,18.07.2021,Sunday,1,0,Training,10:00
1675,10,18.07.2021,Sunday,1,0,Training,10:15
1676,9,18.07.2021,Sunday,1,0,Training,09:00
1676,9,18.07.2021,Sunday,1,0,Training,09:15
1676,9,18.07.2021,Sunday,1,0,Training,09:30
1676,9,18.07.2021,Sunday,1,0,Training,09:45
1676,9,18.07.2021,Sunday,1,0,Training,10:00
1676,9,18.07.2021,Sunday,1,0,Training,10:15
1677,12,18.07.2021,Sunday,1,0,Training,19:00
1677,12,18.07.2021,Sunday,1,0,Training,19:15
1677,12,18.07.2021,Sunday,1,0,Training,19:30
1677,12,18.07.2021,Sunday,1,0,Training,19:45
1678,11,18.07.2021,Sunday,1,0,Training,09:00
1678,11,18.07.2021,Sunday,1,0,Training,09:15
1678,11,18.07.2021,Sunday,1,0,Training,09:30
1678,11,18.07.2021,Sunday,1,0,Training,09:45
1678,11,18.07.2021,Sunday,1,0,Training,10:00
1679,15,18.07.2021,Sunday,2,0,Einzel,09:00
1679,15,18.07.2021,Sunday,2,0,Einzel,09:15
1679,15,18.07.2021,Sunday,2,0,Einzel,09:30
1680,15,18.07.2021,Sunday,2,0,Einzel,09:45
1680,15,18.07.2021,Sunday,2,0,Einzel,10:00
1680,15,18.07.2021,Sunday,2,0,Einzel,10:15
1681,11,18.07.2021,Sunday,2,1,Einzel,10:15
1681,11,18.07.2021,Sunday,2,1,Einzel,10:30
1681,11,18.07.2021,Sunday,2,1,Einzel,10:45
1682,4,18.07.2021,Sunday,2,0,Einzel,09:45
1682,4,18.07.2021,Sunday,2,0,Einzel,10:00
1682,4,18.07.2021,Sunday,2,0,Einzel,10:15
1683,9,18.07.2021,Sunday,2,1,Einzel,10:30
1683,9,18.07.2021,Sunday,2,1,Einzel,10:45
1683,9,18.07.2021,Sunday,2,1,Einzel,11:00
1684,10,18.07.2021,Sunday,2,0,Einzel,12:00
1684,10,18.07.2021,Sunday,2,0,Einzel,12:15
1684,10,18.07.2021,Sunday,2,0,Einzel,12:30
1685,11,18.07.2021,Sunday,2,0,Einzel,12:45
1685,11,18.07.2021,Sunday,2,0,Einzel,13:00
1685,11,18.07.2021,Sunday,2,0,Einzel,13:15
1686,9,18.07.2021,Sunday,2,0,Einzel,12:45
1686,9,18.07.2021,Sunday,2,0,Einzel,13:00
1686,9,18.07.2021,Sunday,2,0,Einzel,13:15
1687,10,18.07.2021,Sunday,2,1,Einzel,15:15
1687,10,18.07.2021,Sunday,2,1,Einzel,15:30
1687,10,18.07.2021,Sunday,2,1,Einzel,15:45
1688,4,18.07.2021,Sunday,2,0,Einzel,16:45
1688,4,18.07.2021,Sunday,2,0,Einzel,17:00
1688,4,18.07.2021,Sunday,2,0,Einzel,17:15
1689,8,18.07.2021,Sunday,2,0,Einzel,17:15
1689,8,18.07.2021,Sunday,2,0,Einzel,17:30
1689,8,18.07.2021,Sunday,2,0,Einzel,17:45
1690,13,18.07.2021,Sunday,2,0,Einzel,17:15
1690,13,18.07.2021,Sunday,2,0,Einzel,17:30
1690,13,18.07.2021,Sunday,2,0,Einzel,17:45
1691,15,18.07.2021,Sunday,2,0,Einzel,18:00
1691,15,18.07.2021,Sunday,2,0,Einzel,18:15
1691,15,18.07.2021,Sunday,2,0,Einzel,18:30
1692,11,18.07.2021,Sunday,2,0,Einzel,19:00
1692,11,18.07.2021,Sunday,2,0,Einzel,19:15
1692,11,18.07.2021,Sunday,2,0,Einzel,19:30
1693,11,19.07.2021,Monday,1,0,Training,13:00
1693,11,19.07.2021,Monday,1,0,Training,13:15
1693,11,19.07.2021,Monday,1,0,Training,13:30
1693,11,19.07.2021,Monday,1,0,Training,13:45
1693,11,19.07.2021,Monday,1,0,Training,14:00
1693,11,19.07.2021,Monday,1,0,Training,14:15
1693,11,19.07.2021,Monday,1,0,Training,14:30
1693,11,19.07.2021,Monday,1,0,Training,14:45
1693,11,19.07.2021,Monday,1,0,Training,15:00
1693,11,19.07.2021,Monday,1,0,Training,15:15
1693,11,19.07.2021,Monday,1,0,Training,15:30
1693,11,19.07.2021,Monday,1,0,Training,15:45
1693,11,19.07.2021,Monday,1,0,Training,16:00
1693,11,19.07.2021,Monday,1,0,Training,16:15
1693,11,19.07.2021,Monday,1,0,Training,16:30
1693,11,19.07.2021,Monday,1,0,Training,16:45
1693,11,19.07.2021,Monday,1,0,Training,17:00
1693,11,19.07.2021,Monday,1,0,Training,17:15
1693,11,19.07.2021,Monday,1,0,Training,17:30
1693,11,19.07.2021,Monday,1,0,Training,17:45
1693,11,19.07.2021,Monday,1,0,Training,18:00
1693,11,19.07.2021,Monday,1,0,Training,18:15
1693,11,19.07.2021,Monday,1,0,Training,18:30
1693,11,19.07.2021,Monday,1,0,Training,18:45
1693,11,19.07.2021,Monday,1,0,Training,19:00
1693,11,19.07.2021,Monday,1,0,Training,19:15
1693,11,19.07.2021,Monday,1,0,Training,19:30
1694,9,19.07.2021,Monday,1,0,Training,13:00
1694,9,19.07.2021,Monday,1,0,Training,13:15
1694,9,19.07.2021,Monday,1,0,Training,13:30
1694,9,19.07.2021,Monday,1,0,Training,13:45
1694,9,19.07.2021,Monday,1,0,Training,14:00
1694,9,19.07.2021,Monday,1,0,Training,14:15
1694,9,19.07.2021,Monday,1,0,Training,14:30
1694,9,19.07.2021,Monday,1,0,Training,14:45
1694,9,19.07.2021,Monday,1,0,Training,15:00
1694,9,19.07.2021,Monday,1,0,Training,15:15
1694,9,19.07.2021,Monday,1,0,Training,15:30
1694,9,19.07.2021,Monday,1,0,Training,15:45
1694,9,19.07.2021,Monday,1,0,Training,16:00
1694,9,19.07.2021,Monday,1,0,Training,16:15
1694,9,19.07.2021,Monday,1,0,Training,16:30
1694,9,19.07.2021,Monday,1,0,Training,16:45
1694,9,19.07.2021,Monday,1,0,Training,17:00
1694,9,19.07.2021,Monday,1,0,Training,17:15
1694,9,19.07.2021,Monday,1,0,Training,17:30
1694,9,19.07.2021,Monday,1,0,Training,17:45
1694,9,19.07.2021,Monday,1,0,Training,18:00
1694,9,19.07.2021,Monday,1,0,Training,18:15
1694,9,19.07.2021,Monday,1,0,Training,18:30
1694,9,19.07.2021,Monday,1,0,Training,18:45
1694,9,19.07.2021,Monday,1,0,Training,19:00
1694,9,19.07.2021,Monday,1,0,Training,19:15
1694,9,19.07.2021,Monday,1,0,Training,19:30
1695,7,19.07.2021,Monday,1,0,Training,13:00
1695,7,19.07.2021,Monday,1,0,Training,13:15
1695,7,19.07.2021,Monday,1,0,Training,13:30
1695,7,19.07.2021,Monday,1,0,Training,13:45
1695,7,19.07.2021,Monday,1,0,Training,14:00
1695,7,19.07.2021,Monday,1,0,Training,14:15
1695,7,19.07.2021,Monday,1,0,Training,14:30
1695,7,19.07.2021,Monday,1,0,Training,14:45
1695,7,19.07.2021,Monday,1,0,Training,15:00
1695,7,19.07.2021,Monday,1,0,Training,15:15
1695,7,19.07.2021,Monday,1,0,Training,15:30
1695,7,19.07.2021,Monday,1,0,Training,15:45
1695,7,19.07.2021,Monday,1,0,Training,16:00
1695,7,19.07.2021,Monday,1,0,Training,16:15
1695,7,19.07.2021,Monday,1,0,Training,16:30
1695,7,19.07.2021,Monday,1,0,Training,16:45
1695,7,19.07.2021,Monday,1,0,Training,17:00
1695,7,19.07.2021,Monday,1,0,Training,17:15
1695,7,19.07.2021,Monday,1,0,Training,17:30
1695,7,19.07.2021,Monday,1,0,Training,17:45
1695,7,19.07.2021,Monday,1,0,Training,18:00
1695,7,19.07.2021,Monday,1,0,Training,18:15
1695,7,19.07.2021,Monday,1,0,Training,18:30
1695,7,19.07.2021,Monday,1,0,Training,18:45
1695,7,19.07.2021,Monday,1,0,Training,19:00
1695,7,19.07.2021,Monday,1,0,Training,19:15
1695,7,19.07.2021,Monday,1,0,Training,19:30
1696,6,19.07.2021,Monday,1,0,Training,13:00
1696,6,19.07.2021,Monday,1,0,Training,13:15
1696,6,19.07.2021,Monday,1,0,Training,13:30
1696,6,19.07.2021,Monday,1,0,Training,13:45
1696,6,19.07.2021,Monday,1,0,Training,14:00
1696,6,19.07.2021,Monday,1,0,Training,14:15
1696,6,19.07.2021,Monday,1,0,Training,14:30
1696,6,19.07.2021,Monday,1,0,Training,14:45
1696,6,19.07.2021,Monday,1,0,Training,15:00
1696,6,19.07.2021,Monday,1,0,Training,15:15
1696,6,19.07.2021,Monday,1,0,Training,15:30
1696,6,19.07.2021,Monday,1,0,Training,15:45
1696,6,19.07.2021,Monday,1,0,Training,16:00
1696,6,19.07.2021,Monday,1,0,Training,16:15
1696,6,19.07.2021,Monday,1,0,Training,16:30
1696,6,19.07.2021,Monday,1,0,Training,16:45
1696,6,19.07.2021,Monday,1,0,Training,17:00
1696,6,19.07.2021,Monday,1,0,Training,17:15
1696,6,19.07.2021,Monday,1,0,Training,17:30
